:START_ID,relationship,:END_ID,:TYPE
265374,合作银行,246040,合作银行
265375,合作银行,246102,合作银行
265376,合作银行,247070,合作银行
265377,合作银行,246087,合作银行
265378,合作银行,246015,合作银行
265379,合作银行,246117,合作银行
265380,合作银行,262938,合作银行
265381,合作银行,246017,合作银行
265382,合作银行,247102,合作银行
265383,合作银行,247103,合作银行
265384,合作银行,246017,合作银行
265385,合作银行,246017,合作银行
265386,合作银行,246017,合作银行
265387,合作银行,246266,合作银行
265388,合作银行,246027,合作银行
265392,合作银行,246028,合作银行
265390,合作银行,246024,合作银行
265391,合作银行,246081,合作银行
265392,合作银行,247107,合作银行
287864,合作银行,246017,合作银行
265394,合作银行,246031,合作银行
265395,合作银行,246017,合作银行
265396,合作银行,246019,合作银行
265397,合作银行,246159,合作银行
265398,合作银行,247118,合作银行
265399,合作银行,246017,合作银行
265400,合作银行,246027,合作银行
265404,合作银行,246040,合作银行
265402,合作银行,246019,合作银行
265405,合作银行,246028,合作银行
265404,合作银行,246039,合作银行
265405,合作银行,246207,合作银行
265406,合作银行,246053,合作银行
265408,合作银行,246087,合作银行
265408,合作银行,246036,合作银行
265409,合作银行,246162,合作银行
265410,合作银行,246462,合作银行
265411,合作银行,246017,合作银行
265412,合作银行,247181,合作银行
265413,合作银行,246017,合作银行
265414,合作银行,246017,合作银行
265415,合作银行,246017,合作银行
265416,合作银行,246017,合作银行
265417,合作银行,246017,合作银行
265418,合作银行,246025,合作银行
265419,合作银行,246028,合作银行
265420,合作银行,255699,合作银行
265421,合作银行,247203,合作银行
265422,合作银行,247204,合作银行
265423,合作银行,247205,合作银行
265424,合作银行,247206,合作银行
265425,合作银行,246042,合作银行
265426,合作银行,246356,合作银行
265427,合作银行,246139,合作银行
265429,合作银行,246190,合作银行
265429,合作银行,247207,合作银行
265430,合作银行,246017,合作银行
265431,合作银行,246017,合作银行
265432,合作银行,246017,合作银行
265433,合作银行,246017,合作银行
265434,合作银行,247220,合作银行
265435,合作银行,247221,合作银行
265436,合作银行,247222,合作银行
265438,合作银行,246040,合作银行
265438,合作银行,247223,合作银行
